,subject,congruency,rt,acc,task
9078,5,incongruent,0.434760343,1,simon
9079,5,congruent,0.434805286,1,simon
9080,5,congruent,0.551601807,1,simon
9081,5,incongruent,0.451393033,1,simon
9082,5,congruent,0.46807130999999996,1,simon
9083,5,incongruent,0.468106068,1,simon
9084,5,congruent,0.568313997,1,simon
9085,5,incongruent,0.46803481399999997,1,simon
9086,5,incongruent,0.451421324,1,simon
9087,5,incongruent,0.434790995,1,simon
9088,5,congruent,0.41810280899999996,1,simon
9089,5,congruent,0.351236542,1,simon
9090,5,incongruent,0.6516633460000001,1,simon
9091,5,congruent,0.401475747,1,simon
9092,5,incongruent,0.63496986,1,simon
9093,5,incongruent,0.434605232,1,simon
9094,5,incongruent,0.401362211,1,simon
9095,5,incongruent,0.568289815,0,simon
9096,5,incongruent,0.751815802,1,simon
9097,5,incongruent,0.601691883,1,simon
9098,5,incongruent,0.534886675,1,simon
9099,5,incongruent,0.634864016,1,simon
9100,5,congruent,0.501454221,1,simon
9101,5,congruent,0.8853326960000001,1,simon
9102,5,incongruent,0.418043673,1,simon
9103,5,congruent,0.6851230819999999,1,simon
9104,5,incongruent,0.568255747,1,simon
9105,5,incongruent,0.5181779209999999,1,simon
9106,5,congruent,0.7852129569999999,1,simon
9107,5,congruent,0.801916489,1,simon
9108,5,congruent,0.768434788,1,simon
9109,5,incongruent,0.468145382,1,simon
9110,5,congruent,0.868612032,1,simon
9111,5,congruent,0.501563251,1,simon
9112,5,incongruent,1.018712681,1,simon
9113,5,incongruent,0.484831135,1,simon
9114,5,congruent,0.40135958499999996,1,simon
9115,5,incongruent,0.634999279,1,simon
9116,5,congruent,0.434691781,1,simon
9117,5,incongruent,0.501543552,1,simon
9118,5,congruent,0.651725499,0,simon
9119,5,congruent,0.518150305,1,simon
9120,5,congruent,0.46819863700000003,1,simon
9121,5,incongruent,0.5015306110000001,1,simon
9122,5,congruent,0.551516861,1,simon
9123,5,incongruent,0.41809729599999995,1,simon
9124,5,congruent,0.451398157,1,simon
9125,5,incongruent,0.367986027,1,simon
9126,5,congruent,0.40145343,1,simon
9127,5,incongruent,0.43479164200000003,1,simon
9128,5,congruent,0.384673255,1,simon
9129,5,congruent,1.202353188,1,simon
9130,5,congruent,0.434706704,1,simon
9131,5,congruent,0.418054459,1,simon
9132,5,incongruent,0.367952062,1,simon
9133,5,congruent,0.36807949300000004,1,simon
9134,5,incongruent,0.401392916,0,simon
9135,5,congruent,0.5682980750000001,1,simon
9136,5,congruent,0.48477767499999996,1,simon
9137,5,congruent,0.40146856200000003,1,simon
9138,5,congruent,0.368083175,1,simon
9139,5,congruent,0.401342585,1,simon
9140,5,congruent,0.33459629999999996,1,simon
9141,5,incongruent,0.5182353839999999,1,simon
9142,5,incongruent,0.451464639,1,simon
9143,5,congruent,0.401361362,1,simon
9144,5,incongruent,0.401436616,1,simon
9145,5,congruent,0.31787068799999996,1,simon
9146,5,incongruent,0.401429389,1,simon
9147,5,congruent,0.40141695600000005,1,simon
9148,5,incongruent,0.5181641849999999,1,simon
9149,5,incongruent,0.43474897,1,simon
9150,5,incongruent,0.434774116,0,simon
9151,5,congruent,0.518236797,1,simon
9152,5,congruent,0.484765755,1,simon
9153,5,congruent,0.568232526,1,simon
9154,5,congruent,0.434763235,1,simon
9155,5,incongruent,0.48479198,1,simon
9156,5,congruent,0.368036625,1,simon
9157,5,incongruent,0.4014646,1,simon
9158,5,congruent,0.451379798,0,simon
9159,5,congruent,0.5681983380000001,1,simon
9160,5,congruent,0.40146109,1,simon
9161,5,congruent,0.418147385,1,simon
9162,5,incongruent,0.434737879,1,simon
9163,5,incongruent,0.501553617,1,simon
9164,5,congruent,0.40138846,1,simon
9165,5,incongruent,0.5515907059999999,1,simon
9166,5,incongruent,0.501314309,1,simon
9167,5,incongruent,0.434807952,1,simon
9168,5,incongruent,0.518212843,1,simon
9169,5,incongruent,0.484882612,1,simon
9170,5,incongruent,0.434824319,1,simon
9171,5,incongruent,0.451417878,1,simon
9172,5,congruent,0.468173994,1,simon
9173,5,incongruent,0.46803627,1,simon
9174,5,congruent,0.685086007,1,simon
9175,5,incongruent,0.434716237,1,simon
9176,5,incongruent,0.46821966400000004,1,simon
9177,5,incongruent,0.43474430999999997,1,simon
9178,5,incongruent,0.451481698,1,simon
9179,5,incongruent,0.368053753,1,simon
9180,5,incongruent,0.38466402299999997,1,simon
9181,5,incongruent,0.334596135,0,simon
9182,5,congruent,0.41805613799999997,1,simon
9183,5,incongruent,0.41811702100000003,1,simon
9184,5,congruent,0.434654206,1,simon
9185,5,incongruent,0.351278035,1,simon
9186,5,incongruent,0.38468272000000003,1,simon
9187,5,incongruent,0.33465531600000004,1,simon
9188,5,congruent,0.484765757,1,simon
9189,5,incongruent,0.401365111,1,simon
9190,5,congruent,0.36793606999999995,1,simon
9191,5,incongruent,0.351354782,1,simon
9192,5,congruent,0.401377206,1,simon
9193,5,congruent,0.434751735,1,simon
9194,5,congruent,0.36799776300000003,1,simon
9195,5,congruent,0.38475230800000004,1,simon
9196,5,incongruent,0.48479996799999997,1,simon
9197,5,congruent,0.401045484,1,simon
9198,5,congruent,0.38474283800000003,1,simon
9199,5,congruent,0.6015959390000001,1,simon
9200,5,incongruent,0.351241859,0,simon
9201,5,congruent,0.501417274,1,simon
9202,5,congruent,0.5348500239999999,1,simon
9203,5,congruent,0.45145649,1,simon
9204,5,congruent,0.38471328499999996,1,simon
9205,5,incongruent,0.368033774,1,simon
9206,5,incongruent,0.434807304,1,simon
9207,5,congruent,0.351341247,1,simon
9208,5,congruent,0.368005426,1,simon
9209,5,congruent,0.418030255,1,simon
9210,5,incongruent,0.434757363,1,simon
9211,5,incongruent,0.468201945,1,simon
9212,5,congruent,0.434672394,1,simon
9213,5,congruent,0.36807563299999996,0,simon
9214,5,incongruent,0.434816417,1,simon
9215,5,incongruent,0.38478448600000004,1,simon
9216,5,incongruent,0.401302189,1,simon
9217,5,incongruent,0.43479927500000004,1,simon
9218,5,congruent,0.584987304,1,simon
9219,5,incongruent,0.41802282100000004,1,simon
9220,5,congruent,0.418057074,1,simon
9221,5,congruent,0.468134539,1,simon
9222,5,congruent,0.584901079,1,simon
9223,5,congruent,0.334706454,1,simon
9224,5,incongruent,0.434752616,1,simon
9225,5,incongruent,0.501445267,1,simon
9226,5,congruent,0.501454197,1,simon
9227,5,incongruent,0.38468495999999996,1,simon
9228,5,congruent,0.45145646,0,simon
9229,5,incongruent,0.468107444,1,simon
9230,5,incongruent,0.46811224900000004,1,simon
9231,5,incongruent,0.5181834270000001,1,simon
9232,5,incongruent,0.501525366,1,simon
9233,5,incongruent,0.401440936,1,simon
9234,5,congruent,0.501540724,1,simon
9235,5,incongruent,0.384733616,1,simon
9236,5,incongruent,0.368017812,1,simon
9237,5,congruent,0.301232679,1,simon
9238,5,incongruent,0.367976268,1,simon
9239,5,congruent,0.41804291899999996,1,simon
9240,5,congruent,0.384715864,1,simon
9241,5,incongruent,0.368016457,1,simon
9242,5,congruent,0.367928473,1,simon
9243,5,incongruent,0.384660528,1,simon
9244,5,congruent,0.367988312,1,simon
9245,5,incongruent,0.334621253,1,simon
9246,5,incongruent,0.351398476,1,simon
9247,5,congruent,0.33470788,0,simon
9248,5,congruent,0.484830671,0,simon
9249,5,congruent,0.434752254,0,simon
9250,5,congruent,0.5015595620000001,1,simon
9251,5,congruent,0.384695846,1,simon
9252,5,congruent,0.384838114,1,simon
9253,5,incongruent,0.38471923700000005,0,simon
9254,5,congruent,0.434771084,1,simon
9255,5,congruent,0.418167028,1,simon
9256,5,incongruent,0.401308931,1,simon
9257,5,congruent,0.451491938,1,simon
9258,5,congruent,0.334737499,1,simon
9259,5,congruent,0.31791837700000003,1,simon
9260,5,congruent,0.401309,1,simon
9261,5,congruent,0.384775035,1,simon
9262,5,incongruent,0.401344894,1,simon
9263,5,incongruent,0.384742828,0,simon
9264,5,congruent,0.48488626,0,simon
9265,5,incongruent,0.5182310149999999,1,simon
9266,5,incongruent,0.618341701,1,simon
9267,5,incongruent,0.534922452,0,simon
9268,5,congruent,0.468107543,1,simon
9269,5,congruent,0.384677682,1,simon
9270,5,congruent,0.55164948,1,simon
9271,5,congruent,0.518232299,1,simon
9272,5,incongruent,0.384608494,1,simon
9273,5,incongruent,0.367992861,1,simon
9274,5,incongruent,0.468187008,1,simon
9275,5,incongruent,0.55153837,1,simon
9276,5,incongruent,0.384678263,1,simon
9277,5,incongruent,0.418069809,1,simon
9278,5,congruent,0.36798154899999996,1,simon
9279,5,incongruent,0.501448775,1,simon
9280,5,incongruent,0.41808694,1,simon
9281,5,incongruent,0.43481659,1,simon
9282,5,incongruent,0.534907589,1,simon
9283,5,congruent,0.501421678,1,simon
9284,5,incongruent,0.45151797,1,simon
9285,5,congruent,0.434726391,1,simon
9286,5,incongruent,0.468177101,0,simon
9287,5,incongruent,0.484821934,1,simon
9288,5,congruent,0.518175959,1,simon
9289,5,congruent,0.468182333,1,simon
9290,5,incongruent,0.40138419,1,simon
9291,5,incongruent,0.234616798,0,simon
9292,5,incongruent,0.36799464,1,simon
9293,5,incongruent,0.417818016,1,simon
9294,5,congruent,0.40143129299999997,1,simon
9295,5,congruent,0.33459223200000004,1,simon
9296,5,congruent,0.351299372,1,simon
9297,5,incongruent,0.334670835,1,simon
9298,5,incongruent,0.334678741,1,simon
9299,5,incongruent,0.418067674,1,simon
9300,5,incongruent,0.48486254300000003,1,simon
9301,5,incongruent,0.401396379,1,simon
9302,5,congruent,0.43476079700000003,1,simon
9303,5,congruent,0.401400781,1,simon
9304,5,incongruent,0.38476589,1,simon
9305,5,congruent,0.418063938,1,simon
9306,5,congruent,0.451421189,1,simon
9307,5,congruent,0.434815051,1,simon
9308,5,incongruent,0.418047769,1,simon
9309,5,congruent,0.41813101399999997,1,simon
9310,5,congruent,0.38466563400000003,0,simon
9311,5,congruent,0.334638497,1,simon
9312,5,incongruent,0.434786595,1,simon
9313,5,incongruent,0.41774217900000005,1,simon
9314,5,congruent,0.367928804,0,simon
9315,5,incongruent,0.48474382000000005,1,simon
9316,5,congruent,0.41808263599999995,1,simon
9317,5,incongruent,0.384773388,1,simon
9318,5,incongruent,0.368100148,1,simon
9319,5,incongruent,0.384770057,1,simon
9320,5,congruent,0.384734625,1,simon
9321,5,incongruent,0.451434745,1,simon
9322,5,congruent,0.46810463399999996,1,simon
9323,5,incongruent,0.401416496,1,simon
9324,5,congruent,0.40145411400000003,1,simon
9325,5,incongruent,0.45143402,1,simon
9326,5,incongruent,0.43479091599999997,1,simon
9327,5,congruent,0.451464643,1,simon
9328,5,congruent,0.501507434,1,simon
9329,5,congruent,0.701776259,0,simon
9330,5,congruent,0.484873772,1,simon
9331,5,congruent,0.534894091,1,simon
9332,5,incongruent,0.45144075,1,simon
9333,5,incongruent,0.45149127099999997,1,simon
9334,5,congruent,0.584912553,1,simon
9335,5,congruent,0.501539888,1,simon
9336,5,incongruent,0.334422834,0,simon
9337,5,incongruent,0.46816148199999996,1,simon
9338,5,incongruent,0.38473290400000004,1,simon
9339,5,congruent,0.418061008,0,simon
9340,5,incongruent,0.5346995849999999,1,simon
9341,5,congruent,0.484805111,1,simon
9342,5,incongruent,0.368087843,1,simon
9343,5,congruent,0.5849708379999999,1,simon
9344,5,congruent,0.418046378,1,simon
9345,5,incongruent,0.501554011,1,simon
9346,5,congruent,0.501508972,1,simon
9347,5,incongruent,0.534838635,1,simon
9348,5,incongruent,0.36803063100000005,1,simon
9349,5,congruent,0.418059529,1,simon
9350,5,congruent,0.26764659999999996,1,simon
9351,5,incongruent,0.318006238,0,simon
9352,5,congruent,0.368064303,1,simon
9353,5,incongruent,0.334698622,0,simon
9354,5,incongruent,0.418082477,1,simon
9355,5,incongruent,0.401389297,1,simon
9356,5,incongruent,0.40139305799999997,1,simon
9357,5,congruent,0.351303278,1,simon
9358,5,congruent,0.33470410399999995,1,simon
9359,5,congruent,0.334546913,1,simon
9360,5,congruent,0.33464278999999997,1,simon
9361,5,congruent,0.401424096,1,simon
9362,5,congruent,0.384639044,1,simon
9363,5,congruent,0.351297021,1,simon
9364,5,congruent,0.384735765,1,simon
9365,5,congruent,0.45142168299999996,1,simon
9366,5,congruent,0.451457465,0,simon
9367,5,congruent,0.518216095,1,simon
9368,5,incongruent,0.484792395,1,simon
9369,5,congruent,0.7184601249999999,1,simon
9370,5,congruent,0.40138838099999996,1,simon
9371,5,incongruent,0.451466914,0,simon
9372,5,congruent,0.43474643300000004,1,simon
9373,5,incongruent,0.451480769,1,simon
9374,5,congruent,0.451516116,1,simon
9375,5,congruent,0.468113179,1,simon
9376,5,incongruent,0.434503079,1,simon
9377,5,incongruent,0.551568197,1,simon
9378,5,incongruent,0.401394646,1,simon
9379,5,incongruent,0.384756379,1,simon
9380,5,incongruent,0.384698858,1,simon
9381,5,congruent,0.634966776,1,simon
9382,5,congruent,0.651694831,1,simon
9383,5,congruent,0.468057498,1,simon
9384,5,incongruent,0.5516012140000001,1,simon
9385,5,incongruent,0.40146020299999996,1,simon
9386,5,incongruent,0.38468103600000003,1,simon
9387,5,incongruent,0.38465203000000003,1,simon
9388,5,incongruent,0.418104117,1,simon
9389,5,incongruent,0.568282732,1,simon
9390,5,congruent,0.401453481,1,simon
9391,5,incongruent,0.401295844,0,simon
9392,5,congruent,0.384728638,1,simon
9393,5,congruent,0.384766108,1,simon
9394,5,congruent,1.202259624,1,simon
9395,5,incongruent,0.401390455,1,simon
9396,5,incongruent,0.368022468,1,simon
9397,5,incongruent,0.43469802399999996,1,simon
9398,5,incongruent,0.46816364800000004,1,simon
9399,5,incongruent,0.551597735,1,simon
9400,5,incongruent,0.434779068,1,simon
9401,5,congruent,0.401435134,1,simon
9402,5,congruent,0.434751199,1,simon
9403,6,congruent,0.40134091699999996,1,simon
9404,6,incongruent,0.401424847,1,simon
9405,6,incongruent,0.484803873,1,simon
9406,6,congruent,0.41805553900000003,1,simon
9407,6,incongruent,0.518156022,1,simon
9408,6,congruent,0.5182070710000001,1,simon
9409,6,incongruent,0.468106465,1,simon
9410,6,congruent,0.384697047,1,simon
9411,6,incongruent,0.38460099000000003,1,simon
9412,6,incongruent,0.418107072,1,simon
9413,6,incongruent,0.401444291,1,simon
9414,6,incongruent,0.45136956199999995,1,simon
9415,6,congruent,0.434704861,1,simon
9416,6,incongruent,0.484824615,1,simon
9417,6,congruent,0.5181684480000001,1,simon
9418,6,congruent,0.468100654,1,simon
9419,6,congruent,0.367998105,1,simon
9420,6,congruent,0.38477198700000004,1,simon
9421,6,incongruent,0.351284011,0,simon
9422,6,incongruent,0.468092538,1,simon
9423,6,incongruent,0.46813473,1,simon
9424,6,congruent,0.501490733,1,simon
9425,6,congruent,0.36808016600000004,1,simon
9426,6,congruent,0.43473613499999997,1,simon
9427,6,incongruent,0.40141123,1,simon
9428,6,congruent,0.384667371,1,simon
9429,6,incongruent,0.40137260300000005,1,simon
9430,6,congruent,0.5348412100000001,1,simon
9431,6,congruent,0.384682018,1,simon
9432,6,congruent,0.368059697,1,simon
9433,6,congruent,0.38472833900000003,1,simon
9434,6,congruent,0.401413472,1,simon
9435,6,incongruent,0.5182591569999999,1,simon
9436,6,incongruent,0.501484145,1,simon
9437,6,incongruent,0.45142623,1,simon
9438,6,incongruent,0.40136190699999996,1,simon
9439,6,incongruent,0.534955961,1,simon
9440,6,congruent,0.401392456,1,simon
9441,6,incongruent,0.418034609,1,simon
9442,6,incongruent,0.468124025,1,simon
9443,6,incongruent,0.451106741,1,simon
9444,6,congruent,0.584815621,1,simon
9445,6,congruent,0.43480721899999997,1,simon
9446,6,incongruent,0.401448875,1,simon
9447,6,congruent,0.401406015,1,simon
9448,6,congruent,0.401378014,1,simon
9449,6,incongruent,0.46819574199999997,1,simon
9450,6,incongruent,0.418098704,1,simon
9451,6,incongruent,0.368026139,1,simon
9452,6,congruent,0.334660103,1,simon
9453,6,incongruent,0.434775776,1,simon
9454,6,congruent,0.33466360300000003,1,simon
9455,6,congruent,0.351371869,1,simon
9456,6,incongruent,0.384731038,1,simon
9457,6,congruent,0.38463282400000004,1,simon
9458,6,congruent,0.418008099,1,simon
9459,6,incongruent,0.6350407269999999,1,simon
9460,6,incongruent,0.368103481,1,simon
9461,6,incongruent,0.48483048500000003,1,simon
9462,6,congruent,0.468122256,1,simon
9463,6,incongruent,0.584980647,1,simon
9464,6,congruent,0.384752127,1,simon
9465,6,congruent,0.418034653,1,simon
9466,6,incongruent,0.418160355,1,simon
9467,6,congruent,0.768434115,1,simon
9468,6,congruent,0.3680242,1,simon
9469,6,congruent,0.351393661,1,simon
9470,6,congruent,0.35134376900000003,1,simon
9471,6,incongruent,0.401422743,1,simon
9472,6,incongruent,0.501463712,1,simon
9473,6,congruent,0.368090858,1,simon
9474,6,incongruent,0.434629878,1,simon
9475,6,incongruent,0.40135482,1,simon
9476,6,congruent,0.418101534,1,simon
9477,6,congruent,0.38464977,1,simon
9478,6,congruent,0.38466591299999997,1,simon
9479,6,incongruent,0.384745236,1,simon
9480,6,congruent,0.45137197900000003,1,simon
9481,6,incongruent,0.36800624800000004,1,simon
9482,6,congruent,0.384779089,1,simon
9483,6,incongruent,0.334579876,1,simon
9484,6,congruent,0.35136074100000003,1,simon
9485,6,congruent,0.501560959,1,simon
9486,6,incongruent,0.568224129,1,simon
9487,6,incongruent,0.401274492,1,simon
9488,6,congruent,0.43473778900000004,1,simon
9489,6,incongruent,0.50152423,1,simon
9490,6,congruent,0.33470710200000003,1,simon
9491,6,congruent,0.384770794,1,simon
9492,6,incongruent,0.451484738,1,simon
9493,6,congruent,0.351360571,1,simon
9494,6,congruent,0.367771684,1,simon
9495,6,incongruent,0.401418585,1,simon
9496,6,incongruent,0.38466665699999997,1,simon
9497,6,incongruent,0.501514657,1,simon
9498,6,incongruent,0.43481734699999997,1,simon
9499,6,congruent,0.368091554,1,simon
9500,6,incongruent,0.434689117,1,simon
9501,6,congruent,0.534853522,1,simon
9502,6,incongruent,0.5182794669999999,1,simon
9503,6,incongruent,0.384695014,1,simon
9504,6,congruent,0.367898924,1,simon
9505,6,congruent,0.367914657,1,simon
9506,6,incongruent,0.434820984,1,simon
9507,6,congruent,0.384763847,1,simon
9508,6,incongruent,0.40141907400000004,1,simon
9509,6,congruent,0.468082972,1,simon
9510,6,congruent,0.351260003,1,simon
9511,6,congruent,0.33471108600000005,1,simon
9512,6,incongruent,0.518174521,1,simon
9513,6,incongruent,0.31805063899999997,1,simon
9514,6,incongruent,0.368062969,1,simon
9515,6,congruent,0.468173919,1,simon
9516,6,congruent,0.384777052,1,simon
9517,6,incongruent,0.501574164,1,simon
9518,6,congruent,0.368088996,1,simon
9519,6,congruent,0.384672206,1,simon
9520,6,congruent,0.334619966,1,simon
9521,6,incongruent,0.46809216800000003,1,simon
9522,6,incongruent,0.368088245,1,simon
9523,6,incongruent,0.38472618,1,simon
9524,6,congruent,0.384663186,1,simon
9525,6,congruent,0.384785405,1,simon
9526,6,incongruent,0.468099488,1,simon
9527,6,incongruent,0.384593047,1,simon
9528,6,incongruent,0.468042281,1,simon
9529,6,incongruent,0.451398148,1,simon
9530,6,incongruent,0.384754489,1,simon
9531,6,congruent,0.351080988,1,simon
9532,6,congruent,0.368022059,1,simon
9533,6,congruent,0.351275838,1,simon
9534,6,incongruent,0.384771486,1,simon
9535,6,incongruent,0.401372681,1,simon
9536,6,incongruent,0.418118645,1,simon
9537,6,incongruent,0.367966843,1,simon
9538,6,incongruent,0.418041019,1,simon
9539,6,congruent,0.86853518,1,simon
9540,6,congruent,0.401346912,1,simon
9541,6,congruent,0.401385848,1,simon
9542,6,incongruent,0.468094385,1,simon
9543,6,incongruent,0.384756017,1,simon
9544,6,congruent,0.518193078,1,simon
9545,6,congruent,0.518105151,1,simon
9546,6,congruent,0.368000334,1,simon
9547,6,congruent,0.35138222,1,simon
9548,6,congruent,0.41802501999999997,1,simon
9549,6,incongruent,0.551624866,1,simon
9550,6,congruent,0.40141672,1,simon
9551,6,incongruent,0.484768657,1,simon
9552,6,congruent,0.351392866,1,simon
9553,6,incongruent,0.418109472,1,simon
9554,6,incongruent,0.351379143,1,simon
9555,6,incongruent,0.33469001400000004,0,simon
9556,6,congruent,0.451339831,1,simon
9557,6,incongruent,0.46819739499999996,1,simon
9558,6,incongruent,0.484817634,1,simon
9559,6,incongruent,0.40138076,1,simon
9560,6,incongruent,0.384748655,1,simon
9561,6,congruent,0.418064251,1,simon
9562,6,incongruent,0.401350696,1,simon
9563,6,congruent,0.417962813,0,simon
9564,6,incongruent,0.468202768,1,simon
9565,6,congruent,0.40144147700000005,1,simon
9566,6,congruent,0.401353671,1,simon
9567,6,congruent,0.384831734,1,simon
9568,6,incongruent,0.484777842,1,simon
9569,6,congruent,0.368090024,1,simon
9570,6,congruent,0.635043069,1,simon
9571,6,congruent,0.401385703,1,simon
9572,6,congruent,0.46786208599999995,1,simon
9573,6,incongruent,0.43444286699999995,1,simon
9574,6,congruent,0.401438218,1,simon
9575,6,congruent,0.317931317,1,simon
9576,6,incongruent,0.451376918,1,simon
9577,6,congruent,0.367975074,1,simon
9578,6,congruent,0.40138686,1,simon
9579,6,incongruent,0.551462311,1,simon
9580,6,congruent,0.584823803,1,simon
9581,6,incongruent,0.35134101700000003,0,simon
9582,6,incongruent,0.6182790220000001,1,simon
9583,6,incongruent,0.41780585000000003,1,simon
9584,6,incongruent,0.517948726,1,simon
9585,6,incongruent,0.45140816300000003,1,simon
9586,6,congruent,0.668418594,1,simon
9587,6,incongruent,0.468184472,1,simon
9588,6,congruent,0.451431888,1,simon
9589,6,congruent,0.685004543,1,simon
9590,6,congruent,0.351388185,1,simon
9591,6,congruent,0.334698278,1,simon
9592,6,incongruent,0.401380316,0,simon
9593,6,incongruent,0.401347372,1,simon
9594,6,incongruent,0.45148210699999997,1,simon
9595,6,incongruent,0.534829737,1,simon
9596,6,incongruent,0.451494772,1,simon
9597,6,incongruent,0.384755005,1,simon
9598,6,congruent,0.434718551,1,simon
9599,6,congruent,0.35131411,1,simon
9600,6,congruent,0.334591845,1,simon
9601,6,congruent,0.45122563000000004,1,simon
9602,6,incongruent,0.801831634,1,simon
9603,6,congruent,0.434829003,1,simon
9604,6,incongruent,0.451493873,1,simon
9605,6,congruent,0.36806437399999997,1,simon
9606,6,incongruent,0.367998141,1,simon
9607,6,incongruent,0.46808046799999997,1,simon
9608,6,congruent,0.434799226,1,simon
9609,6,incongruent,0.41796234099999996,1,simon
9610,6,congruent,0.384725347,1,simon
9611,6,congruent,0.351375952,1,simon
9612,6,congruent,0.434755251,1,simon
9613,6,incongruent,0.43474730699999997,1,simon
9614,6,congruent,0.51821374,1,simon
9615,6,incongruent,0.518251663,1,simon
9616,6,congruent,0.384688384,1,simon
9617,6,congruent,0.434742407,1,simon
9618,6,incongruent,0.434505272,1,simon
9619,6,incongruent,0.41806651699999997,1,simon
9620,6,incongruent,0.33466710899999996,1,simon
9621,6,incongruent,0.418069018,1,simon
9622,6,congruent,0.417969853,1,simon
9623,6,congruent,0.35133750300000005,1,simon
9624,6,incongruent,0.451466131,1,simon
9625,6,incongruent,0.384727528,1,simon
9626,6,congruent,0.501465583,1,simon
9627,6,congruent,0.38469125400000004,1,simon
9628,6,incongruent,0.384647473,1,simon
9629,6,congruent,0.33466267299999997,1,simon
9630,6,congruent,0.351329387,1,simon
9631,6,incongruent,0.568253845,1,simon
9632,6,congruent,0.40145607899999997,1,simon
9633,6,congruent,0.41779465099999996,1,simon
9634,6,congruent,0.501569601,1,simon
9635,6,congruent,0.3512998,1,simon
9636,6,incongruent,0.46811465900000004,1,simon
9637,6,congruent,0.384694876,1,simon
9638,6,congruent,0.418139359,1,simon
9639,6,incongruent,0.384679416,1,simon
9640,6,congruent,0.38467614,1,simon
9641,6,incongruent,0.501550749,1,simon
9642,6,congruent,0.451438903,1,simon
9643,6,congruent,0.468072214,1,simon
9644,6,incongruent,0.551535124,1,simon
9645,6,congruent,0.38469725699999996,1,simon
9646,6,incongruent,0.434739491,1,simon
9647,6,incongruent,0.41810380199999997,1,simon
9648,6,congruent,0.384652449,0,simon
9649,6,incongruent,0.38462848000000005,1,simon
9650,6,congruent,0.36798755499999997,1,simon
9651,6,congruent,0.401436857,1,simon
9652,6,incongruent,0.41800021600000004,1,simon
9653,6,incongruent,0.384627418,1,simon
9654,6,congruent,0.367997948,1,simon
9655,6,incongruent,0.418076612,1,simon
9656,6,incongruent,0.451413635,1,simon
9657,6,congruent,0.384682714,1,simon
9658,6,congruent,0.401393769,1,simon
9659,6,incongruent,0.401417792,1,simon
9660,6,congruent,0.334669437,1,simon
9661,6,incongruent,0.384457373,1,simon
9662,6,incongruent,0.48485455,1,simon
9663,6,congruent,0.434412757,1,simon
9664,6,incongruent,0.5348048280000001,1,simon
9665,6,congruent,0.384754253,1,simon
9666,6,congruent,0.351337,1,simon
9667,6,incongruent,0.384768693,1,simon
9668,6,incongruent,0.384695444,1,simon
9669,6,congruent,0.418032155,1,simon
9670,6,incongruent,0.384784381,1,simon
9671,6,incongruent,0.418104245,1,simon
9672,6,incongruent,0.38477523,1,simon
9673,6,incongruent,0.45140927599999997,1,simon
9674,6,incongruent,0.334618627,1,simon
9675,6,congruent,0.451471197,1,simon
9676,6,congruent,0.952015257,1,simon
9677,6,incongruent,0.401370453,1,simon
9678,6,congruent,0.31803646500000005,1,simon
9679,6,congruent,0.384660661,1,simon
9680,6,incongruent,0.5515491029999999,1,simon
9681,6,incongruent,0.368072244,1,simon
9682,6,incongruent,0.418090216,1,simon
9683,6,incongruent,0.418136419,1,simon
9684,6,congruent,0.468174231,1,simon
9685,6,incongruent,0.518168964,1,simon
9686,6,congruent,0.301221163,1,simon
9687,6,incongruent,0.584999109,1,simon
9688,6,congruent,0.351325273,1,simon
9689,6,congruent,0.317950968,1,simon
9690,6,congruent,0.251119011,1,simon
9691,6,incongruent,0.384752394,0,simon
9692,6,congruent,0.334620578,1,simon
9693,6,congruent,0.585001219,1,simon
9694,6,incongruent,0.31798915299999997,0,simon
9695,6,incongruent,0.501519562,1,simon
9696,6,congruent,0.41809963499999997,1,simon
9697,6,incongruent,0.418064983,1,simon
9698,6,incongruent,0.35135623099999996,1,simon
9699,6,incongruent,0.38472731099999996,1,simon
9700,6,congruent,0.41813226,1,simon
9701,6,incongruent,0.451400575,1,simon
9702,6,incongruent,0.334689407,1,simon
9703,6,congruent,0.501534628,1,simon
9704,6,incongruent,0.401402512,1,simon
9705,6,incongruent,0.284572553,1,simon
9706,6,incongruent,0.384708747,1,simon
9707,6,incongruent,0.38477956,1,simon
9708,6,congruent,0.384705783,1,simon
9709,6,congruent,0.35124551600000004,1,simon
9710,6,incongruent,0.384726194,1,simon
9711,6,congruent,0.31795937500000004,1,simon
9712,6,congruent,0.384656866,1,simon
9713,6,congruent,0.43473824,1,simon
9714,6,congruent,0.38472178500000004,1,simon
9715,6,congruent,0.368045911,1,simon
9716,6,congruent,0.301348131,1,simon
9717,6,incongruent,0.5348640410000001,1,simon
9718,6,incongruent,0.38468928,1,simon
9719,6,congruent,0.35139666999999997,1,simon
9720,6,congruent,0.368009494,1,simon
9721,6,congruent,0.401418355,1,simon
9722,6,congruent,0.43478689200000004,1,simon
9723,6,congruent,0.36773048199999997,1,simon
9724,6,incongruent,0.351331896,0,simon
9725,6,incongruent,0.418041377,1,simon
9726,6,incongruent,0.384712131,1,simon
9727,6,congruent,0.401367165,1,simon
9728,6,incongruent,0.418141396,1,simon
9729,6,incongruent,0.41808248200000003,1,simon
9730,6,congruent,0.51824289,1,simon
9731,6,incongruent,0.40144295799999996,0,simon
9732,6,incongruent,0.434821789,1,simon
9733,6,congruent,0.41807977599999996,1,simon
9734,6,incongruent,0.418068141,1,simon
9735,6,congruent,0.368008143,1,simon
