"subject","task","block","trial","congruency","acc","rt"
"25","stroopon",18,7,"congruent",1,0.9689941
"25","stroopon",18,8,"congruent",1,0.7790527
"25","stroopon",18,9,"incongruent",1,0.8330078
"25","stroopon",18,10,"congruent",1,0.9450684
"25","stroopon",18,11,"incongruent",1,0.8579102
"25","stroopon",19,1,"congruent",1,0.9228516
"25","stroopon",19,2,"incongruent",1,0.8330078
"25","stroopon",19,3,"incongruent",1,0.9289551
"25","stroopon",19,4,"congruent",1,0.7399902
"25","stroopon",19,5,"congruent",1,0.6999512
"25","stroopon",19,6,"incongruent",1,1.22998
"25","stroopon",19,7,"congruent",1,0.8139648
"25","stroopon",19,8,"congruent",1,1.018066
"25","stroopon",19,9,"incongruent",1,0.9680176
"25","stroopon",19,10,"incongruent",1,0.795166
"25","stroopon",19,11,"congruent",1,0.9880371
"25","stroopon",19,12,"incongruent",1,1.008057
"73","stroopon",1,2,"incongruent",0,1.31601
"73","stroopon",1,4,"incongruent",1,1.134109
"73","stroopon",1,5,"congruent",1,1.712708
"73","stroopon",1,6,"congruent",1,0.8179016
"73","stroopon",1,7,"incongruent",1,1.184601
"73","stroopon",1,8,"incongruent",1,0.9067993
"73","stroopon",1,9,"congruent",1,0.7975006
"73","stroopon",1,10,"incongruent",1,1.337799
"73","stroopon",1,11,"congruent",1,0.8213043
"73","stroopon",1,12,"congruent",1,0.9779968
"73","stroopon",2,1,"congruent",1,0.8421936
"73","stroopon",2,2,"congruent",1,1.183609
"73","stroopon",2,3,"incongruent",1,0.7944946
"73","stroopon",2,4,"incongruent",1,0.9613037
"73","stroopon",2,5,"incongruent",1,1.103302
"73","stroopon",2,6,"incongruent",1,0.9019012
"73","stroopon",2,7,"incongruent",1,0.927002
"73","stroopon",2,8,"congruent",1,0.974411
"73","stroopon",2,9,"congruent",1,0.6629028
"73","stroopon",2,10,"congruent",1,0.7720947
"73","stroopon",2,11,"incongruent",1,1.201111
"73","stroopon",2,12,"congruent",1,1.34111
"73","stroopon",3,1,"incongruent",1,1.496597
"73","stroopon",3,2,"congruent",1,1.0186
"73","stroopon",3,3,"congruent",1,0.8858948
"73","stroopon",3,4,"incongruent",1,0.708313
"73","stroopon",3,5,"congruent",1,0.7233887
"73","stroopon",3,6,"incongruent",1,0.7609863
"73","stroopon",3,7,"incongruent",1,1.13089
"73","stroopon",3,8,"congruent",1,0.896698
"73","stroopon",3,9,"incongruent",1,0.9407959
"73","stroopon",3,10,"congruent",1,1.310791
"73","stroopon",3,11,"incongruent",1,0.7896118
"73","stroopon",3,12,"congruent",1,0.7019043
"73","stroopon",4,1,"congruent",1,0.9916077
"73","stroopon",4,2,"incongruent",1,0.9718018
"73","stroopon",4,3,"incongruent",1,0.8356934
"73","stroopon",4,4,"congruent",1,0.9372864
"73","stroopon",4,5,"incongruent",1,0.680603
"73","stroopon",4,6,"congruent",1,0.6947021
"73","stroopon",4,7,"congruent",1,1.049194
"73","stroopon",4,8,"incongruent",1,1.001892
"73","stroopon",4,9,"congruent",1,0.7306213
"73","stroopon",4,10,"congruent",1,0.8190002
"73","stroopon",4,11,"incongruent",1,0.8330078
"73","stroopon",4,12,"incongruent",1,1.060089
"73","stroopon",5,1,"congruent",1,1.012695
"73","stroopon",5,2,"incongruent",0,1.506989
"73","stroopon",5,3,"congruent",1,1.061615
"73","stroopon",5,4,"congruent",1,1.474213
"73","stroopon",5,5,"incongruent",1,0.8487854
"73","stroopon",5,6,"congruent",1,0.8407898
"73","stroopon",5,7,"incongruent",1,0.7832947
"73","stroopon",5,8,"congruent",1,1.121582
"73","stroopon",5,9,"incongruent",1,0.9712219
"73","stroopon",5,10,"incongruent",1,0.7377014
"73","stroopon",5,11,"incongruent",1,0.8372803
"73","stroopon",5,12,"congruent",1,0.9914856
"73","stroopon",6,1,"congruent",1,1.166199
"73","stroopon",6,2,"incongruent",1,0.9970093
"73","stroopon",6,3,"congruent",1,0.7232056
"73","stroopon",6,4,"incongruent",1,0.8647156
"73","stroopon",6,5,"congruent",1,0.7104797
"73","stroopon",6,6,"congruent",1,0.6948853
"73","stroopon",6,7,"incongruent",1,0.8280029
"73","stroopon",6,8,"congruent",1,0.8799133
"73","stroopon",6,9,"incongruent",1,0.8373108
"73","stroopon",6,10,"incongruent",1,0.6721802
"73","stroopon",6,11,"congruent",1,0.7242126
"73","stroopon",6,12,"incongruent",1,0.7908936
"73","stroopon",7,1,"incongruent",1,1.059875
"73","stroopon",7,2,"incongruent",1,0.8301086
"73","stroopon",7,3,"congruent",1,1.264893
"73","stroopon",7,4,"incongruent",1,0.8408203
"73","stroopon",7,5,"incongruent",1,0.9776001
"73","stroopon",7,6,"incongruent",1,0.9953918
"73","stroopon",7,7,"congruent",1,0.7673035
"73","stroopon",7,8,"congruent",1,0.7287903
"73","stroopon",7,9,"incongruent",1,0.9677124
"73","stroopon",7,10,"congruent",1,0.7259216
"73","stroopon",7,11,"congruent",1,0.9501038
"73","stroopon",7,12,"congruent",1,0.7236023
"73","stroopon",8,1,"congruent",1,0.8638916
"73","stroopon",8,2,"incongruent",1,1.594208
"73","stroopon",8,3,"congruent",1,0.7162781
"73","stroopon",8,4,"incongruent",1,0.7832031
"73","stroopon",8,5,"incongruent",1,0.649292
"73","stroopon",8,6,"congruent",1,0.7791748
"73","stroopon",8,7,"incongruent",1,0.8242188
"73","stroopon",8,8,"congruent",1,1.108276
"73","stroopon",8,9,"congruent",1,0.8183594
"73","stroopon",8,10,"incongruent",1,0.7883911
"73","stroopon",8,11,"congruent",1,0.7902832
"73","stroopon",8,12,"incongruent",1,1.079895
"73","stroopon",9,1,"congruent",1,0.8997803
"73","stroopon",9,2,"congruent",1,1.066711
"73","stroopon",9,3,"congruent",1,0.7388306
"73","stroopon",9,4,"incongruent",1,0.979187
"73","stroopon",9,5,"incongruent",1,0.7987061
"73","stroopon",9,6,"incongruent",1,0.8726196
"73","stroopon",9,7,"congruent",1,0.9353027
"73","stroopon",9,8,"incongruent",1,0.6729736
"73","stroopon",9,9,"incongruent",1,0.8129883
"73","stroopon",9,10,"congruent",1,0.8469849
"73","stroopon",9,11,"incongruent",1,1.32312
"73","stroopon",9,12,"congruent",1,0.6251831
"73","stroopon",10,1,"congruent",1,0.890625
"73","stroopon",10,2,"incongruent",1,1.189941
"73","stroopon",10,3,"incongruent",1,0.9708862
"73","stroopon",10,4,"incongruent",1,1.014343
"73","stroopon",10,5,"congruent",1,0.8742676
"73","stroopon",10,6,"incongruent",1,1.006836
"73","stroopon",10,7,"congruent",1,0.875061
"73","stroopon",10,8,"incongruent",1,0.7058105
"73","stroopon",10,9,"incongruent",1,0.7458496
"73","stroopon",10,10,"congruent",1,0.8305664
"73","stroopon",10,11,"congruent",1,0.7817383
"73","stroopon",10,12,"congruent",1,0.8869629
"73","stroopon",11,1,"incongruent",1,0.8535156
"73","stroopon",11,2,"incongruent",1,0.746582
"73","stroopon",11,3,"congruent",1,0.7580566
"73","stroopon",11,4,"congruent",1,0.9708862
"73","stroopon",11,5,"incongruent",1,0.8502808
"73","stroopon",11,6,"congruent",1,0.7192993
"73","stroopon",11,7,"congruent",1,0.8152466
"73","stroopon",11,8,"congruent",1,0.6915894
"73","stroopon",11,9,"incongruent",1,0.7996216
"73","stroopon",11,10,"incongruent",1,1.200867
"73","stroopon",11,11,"incongruent",1,0.7580566
"73","stroopon",11,12,"congruent",1,0.7980347
"73","stroopon",12,1,"incongruent",1,0.8623047
"73","stroopon",12,2,"incongruent",1,0.8606567
"73","stroopon",12,3,"congruent",1,0.6922607
"73","stroopon",12,4,"incongruent",0,0.8295288
"73","stroopon",12,5,"incongruent",1,1.215393
"73","stroopon",12,6,"incongruent",1,0.8103638
"73","stroopon",12,7,"incongruent",1,0.8029175
"73","stroopon",12,8,"congruent",1,1.460938
"73","stroopon",12,9,"congruent",1,0.7468262
"73","stroopon",12,10,"congruent",1,0.9273071
"73","stroopon",12,11,"congruent",1,0.6448975
"73","stroopon",12,12,"congruent",1,0.7102661
"73","stroopon",13,1,"incongruent",1,0.9859619
"73","stroopon",13,2,"incongruent",1,0.8432007
"73","stroopon",13,3,"congruent",1,1.150085
"73","stroopon",13,4,"incongruent",1,0.942688
"73","stroopon",13,5,"congruent",1,0.8963013
"73","stroopon",13,6,"congruent",1,0.9205933
"73","stroopon",13,7,"incongruent",1,0.7491455
"73","stroopon",13,8,"congruent",1,0.9053345
"73","stroopon",13,9,"incongruent",1,1.105347
"73","stroopon",13,10,"congruent",1,0.7719116
"73","stroopon",13,11,"congruent",1,0.7062988
"73","stroopon",13,12,"incongruent",1,1.171204
"73","stroopon",14,1,"congruent",1,0.9291992
"73","stroopon",14,3,"incongruent",1,0.8978882
"73","stroopon",14,4,"congruent",1,0.859375
"73","stroopon",14,5,"incongruent",1,0.8068848
"73","stroopon",14,6,"congruent",1,0.9838257
"73","stroopon",14,7,"incongruent",1,1.2453
"73","stroopon",14,8,"incongruent",1,0.7731323
"73","stroopon",14,9,"congruent",1,0.8068237
"73","stroopon",14,10,"incongruent",1,0.6853027
"73","stroopon",14,11,"congruent",1,0.6780396
"73","stroopon",14,12,"congruent",1,0.7935181
"73","stroopon",15,1,"incongruent",1,0.9030762
"73","stroopon",15,2,"congruent",1,0.7890015
"73","stroopon",15,3,"congruent",1,0.7512817
"73","stroopon",15,4,"incongruent",1,0.7835083
"73","stroopon",15,5,"incongruent",1,0.7322388
"73","stroopon",15,6,"congruent",1,0.7822876
"73","stroopon",15,7,"incongruent",1,0.8163452
"73","stroopon",15,8,"congruent",1,0.7883301
"73","stroopon",15,9,"incongruent",1,1.025513
"73","stroopon",15,10,"congruent",1,0.649292
"73","stroopon",15,11,"incongruent",0,0.6156616
"73","stroopon",15,12,"congruent",1,1.36438
"73","stroopon",16,1,"incongruent",1,1.30072
"73","stroopon",16,2,"incongruent",1,0.9949951
"73","stroopon",16,3,"incongruent",1,0.7985229
"73","stroopon",16,4,"incongruent",1,0.8566895
"73","stroopon",16,5,"congruent",1,0.7609253
"73","stroopon",16,6,"congruent",1,0.7141113
"73","stroopon",16,7,"incongruent",1,0.7975464
"73","stroopon",16,8,"congruent",1,0.8234863
"73","stroopon",16,9,"congruent",1,0.9483032
"73","stroopon",16,10,"congruent",1,0.7157593
"73","stroopon",16,11,"incongruent",1,0.7609863
"73","stroopon",16,12,"congruent",1,0.7802124
"73","stroopon",0,1,"congruent",1,1.110352
"73","stroopon",0,2,"congruent",1,1.006104
"73","stroopon",0,3,"incongruent",1,0.8677979
"73","stroopon",0,4,"congruent",1,0.8978271
"73","stroopon",0,5,"incongruent",1,0.7595215
"73","stroopon",0,6,"incongruent",1,0.7424316
"73","stroopon",0,7,"congruent",1,0.807251
"73","stroopon",0,8,"congruent",1,0.7398682
"73","stroopon",0,9,"incongruent",1,0.802002
"73","stroopon",0,10,"congruent",1,0.7330322
"73","stroopon",0,11,"incongruent",1,0.7246094
"73","stroopon",0,12,"incongruent",1,0.7279053
"73","stroopon",1,1,"incongruent",1,0.8653564
"73","stroopon",1,2,"congruent",1,0.5839844
"73","stroopon",1,3,"congruent",1,0.6315918
"73","stroopon",1,4,"incongruent",1,0.631958
"73","stroopon",1,5,"congruent",1,0.7148438
"73","stroopon",1,6,"congruent",1,0.6921387
"73","stroopon",1,7,"incongruent",1,1.021606
"73","stroopon",1,8,"incongruent",1,0.7553711
"73","stroopon",1,9,"incongruent",1,0.7113037
"73","stroopon",1,10,"incongruent",1,0.6665039
"73","stroopon",1,11,"congruent",1,0.6062012
"73","stroopon",1,12,"congruent",1,0.6563721
"73","stroopon",2,1,"incongruent",1,1.113037
"73","stroopon",2,2,"congruent",1,1.120483
"73","stroopon",2,3,"incongruent",1,0.7514648
"73","stroopon",2,4,"incongruent",1,0.822998
"73","stroopon",2,5,"congruent",1,0.6826172
"73","stroopon",2,6,"congruent",1,0.6716309
"73","stroopon",2,7,"congruent",1,0.6514893
"73","stroopon",2,8,"congruent",1,0.6923828
"73","stroopon",2,9,"incongruent",1,0.6685791
"73","stroopon",2,10,"incongruent",1,0.7856445
"73","stroopon",2,11,"incongruent",1,0.7084961
"73","stroopon",2,12,"congruent",1,0.6563721
"73","stroopon",3,1,"incongruent",1,0.6914063
"73","stroopon",3,2,"congruent",1,0.7926025
"73","stroopon",3,3,"incongruent",1,0.6923828
"73","stroopon",3,4,"incongruent",1,1.761719
"73","stroopon",3,5,"congruent",1,0.6606445
"73","stroopon",3,7,"congruent",1,0.7661133
"73","stroopon",3,8,"congruent",1,0.7794189
"73","stroopon",3,9,"congruent",1,0.696167
"73","stroopon",3,10,"congruent",1,0.6352539
"73","stroopon",3,11,"incongruent",1,1.622192
"73","stroopon",3,12,"incongruent",1,0.6949463
"73","stroopon",4,1,"congruent",1,0.7064209
"73","stroopon",4,2,"incongruent",1,0.6810303
"73","stroopon",4,3,"congruent",1,0.77771
"73","stroopon",4,4,"congruent",1,0.5986328
"73","stroopon",4,5,"incongruent",1,0.7407227
"73","stroopon",4,7,"incongruent",1,0.7687988
"73","stroopon",4,8,"incongruent",1,1.101318
"73","stroopon",4,9,"congruent",1,0.7797852
"73","stroopon",4,10,"congruent",1,0.6341553
"73","stroopon",4,11,"congruent",1,0.6368408
"73","stroopon",4,12,"incongruent",1,0.7600098
"73","stroopon",5,1,"incongruent",1,0.925293
"73","stroopon",5,2,"congruent",1,0.7144775
"73","stroopon",5,3,"incongruent",1,0.8526611
"73","stroopon",5,4,"incongruent",1,0.7583008
"73","stroopon",5,5,"congruent",1,0.6286621
"73","stroopon",5,6,"incongruent",1,0.6912842
"73","stroopon",5,7,"incongruent",1,0.8503418
"73","stroopon",5,8,"congruent",1,0.6738281
"73","stroopon",5,9,"congruent",1,0.6394043
"73","stroopon",5,10,"congruent",1,0.6569824
"73","stroopon",5,11,"incongruent",1,0.659668
"73","stroopon",5,12,"congruent",1,0.7935791
"73","stroopon",6,1,"congruent",1,0.9744873
"73","stroopon",6,2,"congruent",1,0.701416
"73","stroopon",6,3,"congruent",1,0.6531982
"73","stroopon",6,4,"incongruent",1,0.7301025
"73","stroopon",6,5,"incongruent",1,0.7281494
"73","stroopon",6,6,"congruent",1,0.6938477
"73","stroopon",6,7,"incongruent",1,0.7640381
"73","stroopon",6,8,"incongruent",1,0.7554932
"73","stroopon",6,9,"incongruent",1,0.9605713
"73","stroopon",6,10,"incongruent",0,0.9022217
"73","stroopon",6,11,"congruent",1,0.8920898
"73","stroopon",6,12,"congruent",1,0.6862793
"73","stroopon",7,1,"incongruent",1,0.8613281
"73","stroopon",7,2,"congruent",1,0.6894531
"73","stroopon",7,3,"congruent",1,0.727417
"73","stroopon",7,4,"incongruent",1,0.7459717
"73","stroopon",7,5,"incongruent",1,0.6538086
"73","stroopon",7,6,"congruent",1,0.7615967
"73","stroopon",7,7,"incongruent",1,0.6650391
"73","stroopon",7,8,"congruent",1,0.7279053
"73","stroopon",7,9,"incongruent",1,0.7687988
"73","stroopon",7,10,"congruent",1,0.6866455
"73","stroopon",7,11,"congruent",1,0.6165771
"73","stroopon",7,12,"incongruent",1,0.8092041
"73","stroopon",8,1,"congruent",1,0.7314453
"73","stroopon",8,2,"incongruent",1,0.7836914
"73","stroopon",8,3,"incongruent",1,0.7266846
"73","stroopon",8,4,"congruent",1,0.8988037
"73","stroopon",8,5,"incongruent",1,0.7797852
"73","stroopon",8,6,"congruent",1,0.7038574
"73","stroopon",8,7,"congruent",1,0.6676025
"73","stroopon",8,8,"congruent",1,0.6976318
"73","stroopon",8,9,"incongruent",1,1.002686
"73","stroopon",8,10,"incongruent",1,1.022583
"73","stroopon",8,11,"congruent",1,0.7276611
"73","stroopon",8,12,"incongruent",1,1.414429
"73","stroopon",9,1,"incongruent",1,1.280029
"73","stroopon",9,2,"congruent",1,0.699585
"73","stroopon",9,3,"incongruent",1,0.652832
"73","stroopon",9,4,"congruent",1,0.6219482
"73","stroopon",9,5,"congruent",1,0.6929932
"73","stroopon",9,6,"incongruent",1,1.741455
"73","stroopon",9,7,"congruent",1,1.494019
"73","stroopon",9,8,"congruent",1,0.7415771
"73","stroopon",9,9,"congruent",1,0.5754395
"73","stroopon",9,10,"incongruent",1,0.8656006
"73","stroopon",9,11,"incongruent",1,0.7131348
"73","stroopon",9,12,"incongruent",1,0.6264648
"73","stroopon",10,1,"incongruent",1,1.035156
"73","stroopon",10,2,"incongruent",1,1.029053
"73","stroopon",10,3,"incongruent",1,0.7211914
"73","stroopon",10,4,"congruent",1,0.6303711
"73","stroopon",10,5,"incongruent",1,1.0979
"73","stroopon",10,6,"incongruent",1,0.9975586
"73","stroopon",10,7,"incongruent",1,1.026123
"73","stroopon",10,8,"congruent",1,1.072754
"73","stroopon",10,9,"congruent",1,0.7094727
"73","stroopon",10,10,"congruent",1,0.7998047
"73","stroopon",10,11,"congruent",1,1.459717
"73","stroopon",10,12,"congruent",1,1.184082
"73","stroopon",11,1,"incongruent",1,1.338867
"73","stroopon",11,2,"congruent",1,0.7434082
"73","stroopon",11,3,"incongruent",1,1.049072
"73","stroopon",11,4,"congruent",1,1.565918
"73","stroopon",11,5,"incongruent",1,1.66748
"73","stroopon",11,6,"congruent",1,0.760498
"73","stroopon",11,7,"congruent",1,0.9724121
"73","stroopon",11,8,"incongruent",1,0.8781738
"73","stroopon",11,9,"congruent",1,0.9904785
"73","stroopon",11,10,"incongruent",1,0.9729004
"73","stroopon",11,11,"congruent",1,0.8278809
"73","stroopon",11,12,"incongruent",1,1.169434
"73","stroopon",12,1,"incongruent",1,1.061279
"73","stroopon",12,2,"incongruent",1,1.117188
"73","stroopon",12,3,"congruent",1,0.8881836
"73","stroopon",12,5,"incongruent",1,0.8518066
"73","stroopon",12,6,"congruent",1,0.6538086
"73","stroopon",12,7,"incongruent",1,0.8051758
"73","stroopon",12,8,"congruent",1,0.8522949
"73","stroopon",12,9,"congruent",1,0.6967773
"73","stroopon",12,10,"incongruent",1,0.6862793
"73","stroopon",12,11,"incongruent",0,0.732666
"73","stroopon",12,12,"congruent",1,1.150391
"73","stroopon",13,1,"congruent",1,1.019043
"73","stroopon",13,2,"incongruent",1,0.855957
"73","stroopon",13,3,"incongruent",1,1.286377
"73","stroopon",13,4,"incongruent",1,0.9206543
"73","stroopon",13,5,"congruent",1,1.193848
"73","stroopon",13,6,"incongruent",1,0.8457031
"73","stroopon",13,7,"congruent",1,0.9819336
"73","stroopon",13,8,"incongruent",1,0.8486328
"73","stroopon",13,9,"congruent",1,1.025635
"73","stroopon",13,10,"congruent",1,0.7729492
"73","stroopon",13,11,"congruent",1,1.271973
"73","stroopon",13,12,"incongruent",1,0.7319336
"73","stroopon",14,1,"incongruent",1,1.428955
"73","stroopon",14,2,"incongruent",1,0.7312012
"73","stroopon",14,3,"congruent",1,0.6481934
"73","stroopon",14,4,"congruent",1,0.7109375
"73","stroopon",14,5,"incongruent",1,0.8093262
"73","stroopon",14,6,"incongruent",1,0.7248535
"73","stroopon",14,7,"congruent",1,0.6640625
"73","stroopon",14,8,"congruent",1,1.112793
"73","stroopon",14,9,"incongruent",1,1.02124
"73","stroopon",14,10,"incongruent",1,0.8481445
"73","stroopon",14,11,"congruent",1,0.6850586
"73","stroopon",14,12,"congruent",1,0.838623
"73","stroopon",15,1,"congruent",1,1.554688
"73","stroopon",15,2,"incongruent",1,0.7919922
"73","stroopon",15,3,"incongruent",0,1.120117
"73","stroopon",15,4,"congruent",1,1.260986
"73","stroopon",15,5,"incongruent",1,1.432129
"73","stroopon",15,6,"congruent",1,1.437256
"73","stroopon",15,7,"incongruent",1,0.8989258
"73","stroopon",15,8,"congruent",1,0.5825195
"73","stroopon",15,9,"congruent",1,1.027832
"73","stroopon",15,10,"congruent",1,0.8391113
"73","stroopon",15,11,"incongruent",1,0.8684082
"73","stroopon",15,12,"incongruent",1,0.6850586
"73","stroopon",16,1,"incongruent",1,1.103516
"73","stroopon",16,2,"incongruent",1,0.9240723
"73","stroopon",16,4,"congruent",1,0.862793
"73","stroopon",16,5,"congruent",1,1.514404
"73","stroopon",16,6,"congruent",1,0.7849121
"73","stroopon",16,7,"incongruent",1,1.065186
"73","stroopon",16,8,"incongruent",1,1.099121
"73","stroopon",16,9,"congruent",1,0.7988281
"73","stroopon",16,10,"incongruent",1,0.9125977
"73","stroopon",16,11,"congruent",1,0.9736328
"73","stroopon",16,12,"incongruent",1,1.150391
"73","stroopon",17,2,"congruent",1,0.9858398
"73","stroopon",17,3,"congruent",1,1.014404
"73","stroopon",17,4,"congruent",0,0.5061035
"73","stroopon",17,5,"incongruent",1,0.9460449
"73","stroopon",17,6,"incongruent",1,0.8466797
"73","stroopon",17,7,"congruent",1,1.210205
"73","stroopon",17,8,"incongruent",1,0.9790039
"73","stroopon",17,9,"congruent",1,0.6418457
"73","stroopon",17,10,"incongruent",1,0.7084961
"73","stroopon",17,11,"congruent",1,1.176025
"73","stroopon",17,12,"incongruent",1,0.644043
"73","stroopon",18,1,"incongruent",1,1.029785
"73","stroopon",18,2,"incongruent",1,0.9304199
"73","stroopon",18,3,"congruent",1,0.6572266
"73","stroopon",18,4,"congruent",1,0.6884766
"73","stroopon",18,5,"incongruent",1,0.8242188
"73","stroopon",18,6,"incongruent",1,0.8032227
"73","stroopon",18,7,"incongruent",1,0.9436035
"73","stroopon",18,8,"congruent",1,1.20166
"73","stroopon",18,10,"incongruent",1,0.7512207
"73","stroopon",18,11,"congruent",1,0.9433594
"73","stroopon",18,12,"congruent",1,1.117676
"73","stroopon",19,1,"congruent",1,1.184814
"73","stroopon",19,2,"incongruent",1,0.8039551
"73","stroopon",19,3,"congruent",1,0.8166504
"73","stroopon",19,4,"incongruent",1,0.8266602
"73","stroopon",19,5,"incongruent",1,0.8459473
"73","stroopon",19,6,"incongruent",1,1.040527
"73","stroopon",19,7,"congruent",1,1.328857
"73","stroopon",19,8,"congruent",1,0.6711426
"73","stroopon",19,9,"incongruent",1,0.9606934
"73","stroopon",19,10,"congruent",1,0.6645508
"73","stroopon",19,11,"incongruent",1,1.404297
"73","stroopon",19,12,"congruent",1,1.026123
"148","stroopon",1,1,"congruent",1,1.710503
"148","stroopon",1,2,"incongruent",1,1.190002
"148","stroopon",1,3,"incongruent",1,0.9812012
"148","stroopon",1,4,"congruent",1,1.299194
"148","stroopon",1,5,"incongruent",1,0.5978088
"148","stroopon",1,6,"congruent",1,0.6699066
"148","stroopon",1,7,"incongruent",1,1.351898
"148","stroopon",1,8,"congruent",1,0.8195953
"148","stroopon",1,9,"congruent",1,1.185608
"148","stroopon",1,10,"congruent",1,0.6455994
"148","stroopon",1,11,"incongruent",1,0.9980011
"148","stroopon",1,12,"incongruent",1,1.170502
"148","stroopon",2,1,"congruent",1,1.749496
"148","stroopon",2,2,"congruent",1,1.080399
"148","stroopon",2,3,"congruent",1,0.9480896
"148","stroopon",2,4,"incongruent",1,0.9064026
"148","stroopon",2,5,"congruent",1,0.7203064
"148","stroopon",2,6,"incongruent",1,0.9281006
"148","stroopon",2,7,"incongruent",1,0.9409943
"148","stroopon",2,8,"congruent",1,0.8620911
"148","stroopon",2,9,"incongruent",1,1.193695
"148","stroopon",2,10,"incongruent",1,0.8759918
"148","stroopon",2,11,"incongruent",1,0.9776917
"148","stroopon",2,12,"congruent",0,1.122299
"148","stroopon",3,2,"congruent",1,0.8945007
"148","stroopon",3,3,"incongruent",1,0.9363098
"148","stroopon",3,4,"congruent",1,0.9253845
"148","stroopon",3,5,"incongruent",1,0.9960938
"148","stroopon",3,6,"congruent",1,0.6992188
"148","stroopon",3,7,"congruent",1,0.7778931
"148","stroopon",3,8,"incongruent",1,1.440918
"148","stroopon",3,9,"congruent",1,0.6690063
"148","stroopon",3,10,"incongruent",1,0.9122009
"148","stroopon",3,11,"incongruent",1,1.315094
"148","stroopon",3,12,"incongruent",1,0.8439941
"148","stroopon",4,2,"incongruent",1,1.331726
"148","stroopon",4,3,"incongruent",1,0.7709045
"148","stroopon",4,4,"incongruent",1,1.000916
"148","stroopon",4,5,"congruent",1,1.165009
"148","stroopon",4,6,"incongruent",1,1.350098
"148","stroopon",4,7,"congruent",1,0.8916931
"148","stroopon",4,8,"congruent",1,0.6607056
"148","stroopon",4,9,"incongruent",1,0.7713928
"148","stroopon",4,10,"congruent",1,0.8295898
"148","stroopon",4,11,"congruent",1,1.54541
"148","stroopon",4,12,"congruent",1,0.5334167
"148","stroopon",5,1,"congruent",1,1.251007
"148","stroopon",5,2,"incongruent",1,1.076782
"148","stroopon",5,3,"congruent",1,0.931488
"148","stroopon",5,4,"incongruent",1,1.081177
"148","stroopon",5,5,"incongruent",1,0.8261108
"148","stroopon",5,6,"congruent",1,0.8782959
"148","stroopon",5,7,"congruent",1,0.8811035
"148","stroopon",5,8,"incongruent",1,1.218506
"148","stroopon",5,9,"incongruent",1,0.7428894
"148","stroopon",5,10,"congruent",1,0.710907
"148","stroopon",5,11,"incongruent",1,0.7799988
"148","stroopon",5,12,"congruent",1,0.5492859
"148","stroopon",6,1,"incongruent",1,1.55191
"148","stroopon",6,2,"incongruent",1,1.215393
"148","stroopon",6,3,"congruent",1,0.7893066
"148","stroopon",6,5,"congruent",1,1.221405
"148","stroopon",6,6,"incongruent",1,0.8101807
"148","stroopon",6,7,"incongruent",1,0.9030151
"148","stroopon",6,8,"incongruent",1,0.6446838
"148","stroopon",6,9,"congruent",1,1.490173
"148","stroopon",6,10,"congruent",1,0.6447144
"148","stroopon",6,11,"congruent",1,0.9489746
"148","stroopon",6,12,"congruent",1,0.9703979
"148","stroopon",7,1,"incongruent",1,1.139801
"148","stroopon",7,2,"congruent",1,1.050018
"148","stroopon",7,3,"congruent",1,1.69928
"148","stroopon",7,4,"incongruent",1,0.9711304
"148","stroopon",7,5,"congruent",1,0.8366089
"148","stroopon",7,6,"congruent",1,0.7301636
"148","stroopon",7,7,"congruent",1,1.369446
"148","stroopon",7,8,"incongruent",1,1.052002
"148","stroopon",7,9,"incongruent",1,1.178101
"148","stroopon",7,10,"incongruent",1,1.016296
"148","stroopon",7,11,"incongruent",1,1.005737
"148","stroopon",7,12,"congruent",1,1.15979
"148","stroopon",8,1,"congruent",1,1.766785
"148","stroopon",8,2,"incongruent",1,0.8648682
"148","stroopon",8,3,"congruent",1,0.6807251
"148","stroopon",8,4,"incongruent",1,0.9713135
"148","stroopon",8,5,"incongruent",1,0.5952759
"148","stroopon",8,6,"congruent",1,0.7880249
"148","stroopon",8,7,"incongruent",1,0.899292
"148","stroopon",8,8,"congruent",1,0.7039185
"148","stroopon",8,9,"congruent",1,0.8997192
"148","stroopon",8,10,"congruent",1,1.563416
"148","stroopon",8,11,"incongruent",1,1.033752
"148","stroopon",8,12,"incongruent",0,1.797913
"148","stroopon",9,1,"congruent",1,0.968811
"148","stroopon",9,2,"congruent",1,0.8200073
"148","stroopon",9,3,"congruent",1,0.9277344
"148","stroopon",9,4,"incongruent",1,0.8464966
"148","stroopon",9,5,"incongruent",1,0.8842163
"148","stroopon",9,6,"incongruent",1,1.187317
"148","stroopon",9,7,"incongruent",1,1.033936
"148","stroopon",9,8,"congruent",1,0.7763062
"148","stroopon",9,9,"incongruent",1,0.8096924
"148","stroopon",9,10,"incongruent",1,1.032166
"148","stroopon",9,11,"congruent",1,0.8953247
"148","stroopon",9,12,"congruent",1,0.699646
"148","stroopon",10,1,"incongruent",1,1.267029
"148","stroopon",10,2,"incongruent",1,0.9481201
"148","stroopon",10,3,"congruent",1,1.223999
"148","stroopon",10,4,"incongruent",1,0.9484863
"148","stroopon",10,6,"congruent",1,1.131409
"148","stroopon",10,7,"incongruent",1,0.8717041
"148","stroopon",10,8,"congruent",1,1.310303
"148","stroopon",10,9,"incongruent",1,1.107605
"148","stroopon",10,10,"congruent",1,0.9000854
"148","stroopon",10,11,"congruent",1,0.9691772
